=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Year: 2020,2019,2018"
"Species Name: OPILIO TANNER CRAB"
=========================================================================
"Year","Trip Join","Haul Join","NMFS Area","Gear","Gear Description","Performance","Performance Description","Official Total Catch (mt)","Vessel","Vessel Length (ft)","IFQ Flag","Duration (Min)","Bottom Depth (Fathoms)","Fishing Depth (Fathoms)","Lat DD Start","Lon DD Start","Lat DD End","Lon DD End","T Table","Cruise","Permit","Haul Seq","Haul","Haul Date","Sample Type","% Retained","Date of Entry","Species Code","Species Name","Sex","Sample Size","Sample Number","Sample Weight (kg)","Extrapolated Number","Extrapolated Weight (kg)","Received from NORPAC","Loaded to Repository"
2018,'23107004598000000010','23107004598000000402',524,8,LONGLINER,1,NO PROBLEM,11.04,A309,150,N,523.2,30,,61.57667,-171.74,61.6,-171.73167,ATL,23107,4598,402,178,01-DEC-18,B,0,01-DEC-18,5,"OPILIO TANNER CRAB",M,7983,3,.12,3,.12,13-JUL-20,15-JUL-20
2018,'22912005717000000014','22912005717000000178',516,6,POT OR TRAP,1,NO PROBLEM,30,A618,111,N,1465.8,46,,56.35,-162.93333,56.26667,-162.88333,ATL,22912,5717,178,21,20-SEP-18,T,0,20-SEP-18,5,"OPILIO TANNER CRAB",M,63,1,.95,3,1.74,13-JUL-20,15-JUL-20
2018,'22723003673000000002','22723003673000000208',521,8,LONGLINER,1,NO PROBLEM,10.55,A107,135,N,1722,70,,59.44,-174.88,59.22833,-175.11833,ATL,22723,3673,208,185,13-AUG-18,B,0,13-AUG-18,5,"OPILIO TANNER CRAB",M,4266,7,3.52,40,15.74,13-JUL-20,15-JUL-20
2018,'22723003673000000001','22723003673000000022',521,8,LONGLINER,1,NO PROBLEM,13.11,A107,135,N,889.8,45,,58.8,-171.58333,58.8,-171.10333,ATL,22723,3673,22,92,20-JUN-18,B,0,20-JUN-18,5,"OPILIO TANNER CRAB",M,5736,3,.98,13,3.87,13-JUL-20,15-JUL-20
2018,'22708033320000000038','22708033320000001294',521,8,LONGLINER,1,NO PROBLEM,6.64,A715,184,N,753,45,,59.56167,-172.415,59.56167,-172.42167,ATL,22708,33320,1294,91,18-JUN-18,B,0,18-JUN-18,5,"OPILIO TANNER CRAB",M,12240,3,.37,3,.37,13-JUL-20,15-JUL-20
2018,'22723003673000000001','22723003673000000058',524,8,LONGLINER,1,NO PROBLEM,12.38,A107,135,N,883.2,42,,58.995,-171.44667,58.995,-170.96,ATL,22723,3673,58,110,29-JUN-18,B,0,29-JUN-18,5,"OPILIO TANNER CRAB",M,5712,2,.58,2,.58,13-JUL-20,15-JUL-20
2018,'22948004578000000035','22948004578000001858',509,8,LONGLINER,1,NO PROBLEM,25.38,A617,136,N,1254,49,,56.075,-163.66,56.075,-164.18667,ATL,22948,4578,1858,308,02-SEP-18,B,,02-SEP-18,5,"OPILIO TANNER CRAB",M,10552,0,.03,0,.03,13-JUL-20,15-JUL-20
2018,'22708033320000000038','22708033320000001300',521,8,LONGLINER,1,NO PROBLEM,32.22,A715,184,N,1422,49,,59.215,-172.38833,59.215,-172.38833,ATL,22708,33320,1300,94,22-JUN-18,B,,22-JUN-18,5,"OPILIO TANNER CRAB",M,24480,7,1.73,7,1.73,13-JUL-20,15-JUL-20
2018,'22708033320000000038','22708033320000001300',521,8,LONGLINER,1,NO PROBLEM,32.22,A715,184,N,1422,49,,59.215,-172.38833,59.215,-172.38833,ATL,22708,33320,1300,94,22-JUN-18,B,,22-JUN-18,5,"OPILIO TANNER CRAB",F,24480,0,.01,0,.01,13-JUL-20,15-JUL-20
2018,'22708033320000000038','22708033320000001362',521,8,LONGLINER,1,NO PROBLEM,37.38,A715,184,N,1423.2,57,,59.65333,-173.82333,59.635,-173.90333,ATL,22708,33320,1362,125,19-JUL-18,B,0,19-JUL-18,5,"OPILIO TANNER CRAB",M,25851,2,.5,2,.5,13-JUL-20,15-JUL-20
2018,'22356003242000000026','22356003242000001302',521,8,LONGLINER,1,NO PROBLEM,13.12,A057,128,N,1072.8,62,,56.75833,-171.23333,56.75833,-170.93,ATL,22356,3242,1302,135,17-MAR-18,B,0,17-MAR-18,5,"OPILIO TANNER CRAB",M,5992,1,.4,3,1.41,13-JUL-20,15-JUL-20
2018,'22535001248000000069','22535001248000003918',509,8,LONGLINER,1,NO PROBLEM,8.89,A562,180,N,795,46,,54.98167,-164.90333,54.865,-164.97667,ATL,22535,1248,3918,300,17-MAR-18,B,,17-MAR-18,5,"OPILIO TANNER CRAB",M,4516,0,.2,0,.2,13-JUL-20,15-JUL-20
2018,'22417033989000000018','22417033989000001680',524,8,LONGLINER,1,NO PROBLEM,21.88,77788,191,N,1375.2,90,,60.34333,-177.81667,60.34333,-178.385,ATL,22417,33989,1680,175,29-APR-18,B,,29-APR-18,5,"OPILIO TANNER CRAB",M,7398,1,.27,1,.27,13-JUL-20,15-JUL-20
2018,'22723003673000000002','22723003673000000130',521,8,LONGLINER,1,NO PROBLEM,12.46,A107,135,N,1473,51,,59.39333,-173.19333,59.39333,-172.71833,ATL,22723,3673,130,146,23-JUL-18,B,0,23-JUL-18,5,"OPILIO TANNER CRAB",M,5712,15,5.85,64,24.86,13-JUL-20,15-JUL-20
2018,'22723003673000000002','22723003673000000134',521,8,LONGLINER,1,NO PROBLEM,12.88,A107,135,N,891,52,,59.35,-173.20833,59.35,-172.73667,ATL,22723,3673,134,148,24-JUL-18,B,0,24-JUL-18,5,"OPILIO TANNER CRAB",M,5712,10,3.88,42,16.86,13-JUL-20,15-JUL-20
2018,'22334033989000000016','22334033989000001404',524,8,LONGLINER,1,NO PROBLEM,46.48,77788,191,N,1374,57,,60.02833,-174.70333,60.245,-174.83,ATL,22334,33989,1404,37,01-FEB-18,B,0,01-FEB-18,5,"OPILIO TANNER CRAB",M,23427,2,.32,2,.32,13-JUL-20,15-JUL-20
2018,'22334033989000000016','22334033989000001408',524,8,LONGLINER,1,NO PROBLEM,23.61,77788,191,N,1477.2,69,,60.23333,-175.84833,60.23667,-175.85667,ATL,22334,33989,1408,39,03-FEB-18,B,0,03-FEB-18,5,"OPILIO TANNER CRAB",M,11097,1,.5,1,.5,13-JUL-20,15-JUL-20
2018,'22334033989000000016','22334033989000001412',524,8,LONGLINER,1,NO PROBLEM,23.6,77788,191,N,1429.2,70,,60.24833,-175.85167,60.25167,-175.885,ATL,22334,33989,1412,41,04-FEB-18,B,0,04-FEB-18,5,"OPILIO TANNER CRAB",M,11097,1,.58,3,1.41,13-JUL-20,15-JUL-20
2018,'23113004578000000038','23113004578000002182',524,8,LONGLINER,1,NO PROBLEM,18.89,A617,136,N,1384.8,52,,62.12167,-175.96833,61.925,-176.355,ATL,23113,4578,2182,470,17-DEC-18,B,0,17-DEC-18,5,"OPILIO TANNER CRAB",M,8166,1,.16,1,.16,13-JUL-20,15-JUL-20
2018,'22927003673000000003','22927003673000000304',524,8,LONGLINER,1,NO PROBLEM,7.64,A107,135,N,690,28,,60.85,-170.56667,60.84833,-170.89167,ATL,22927,3673,304,233,08-SEP-18,B,0,08-SEP-18,5,"OPILIO TANNER CRAB",M,3585,4,.24,4,.24,13-JUL-20,15-JUL-20
2018,'22999004598000000008','22999004598000000326',524,8,LONGLINER,1,NO PROBLEM,45.1,A309,150,N,1450.2,29,,61.61,-171.51333,61.58333,-171.65,ATL,22999,4598,326,140,19-OCT-18,B,0,19-OCT-18,5,"OPILIO TANNER CRAB",M,18837,12,.6,12,.6,13-JUL-20,15-JUL-20
2018,'22999004598000000009','22999004598000000338',524,8,LONGLINER,1,NO PROBLEM,51.63,A309,150,N,1891.8,37,,61.29667,-172.84833,61.26833,-172.83167,ATL,22999,4598,338,146,31-OCT-18,B,0,31-OCT-18,5,"OPILIO TANNER CRAB",M,18774,1,.11,1,.11,13-JUL-20,15-JUL-20
2018,'22999004598000000009','22999004598000000362',524,8,LONGLINER,1,NO PROBLEM,5.56,A309,150,N,1576.8,36,,61.26167,-172.94,61.26333,-172.42167,ATL,22999,4598,362,158,10-NOV-18,B,,10-NOV-18,5,"OPILIO TANNER CRAB",M,5370,4,.55,4,.55,13-JUL-20,15-JUL-20
2018,'22353004635000000035','22353004635000001970',513,1,NON PELAGIC,1,NO PROBLEM,23.78,A486,123,N,225,37,37,57.15833,-166.35167,57.34167,-166.37167,ATL,22353,4635,1970,19,27-JAN-18,B,0,27-JAN-18,5,"OPILIO TANNER CRAB",M,319,1,.25,74,18.5,13-JUL-20,15-JUL-20
2018,'22877003835000000073','22877003835000004084',524,1,NON PELAGIC,1,NO PROBLEM,43.24,A276,230,N,229.8,38,38,59.025,-170.64667,58.81,-170.465,ATL,22877,3835,4084,868,27-SEP-18,B,0,27-SEP-18,5,"OPILIO TANNER CRAB",M,504,2,.16,172,13.72,13-JUL-20,15-JUL-20
2018,'22877003835000000074','22877003835000004132',524,1,NON PELAGIC,1,NO PROBLEM,12.74,A276,230,N,340.2,36,36,59.31667,-170.48167,59.01833,-170.32833,ATL,22877,3835,4132,889,04-OCT-18,B,0,04-OCT-18,5,"OPILIO TANNER CRAB",M,316,56,5.61,2236,224.03,13-JUL-20,15-JUL-20
2018,'22877003835000000073','22877003835000004110',524,1,NON PELAGIC,1,NO PROBLEM,9.77,A276,230,N,355.2,37,37,58.74,-170.33333,59.065,-170.615,ATL,22877,3835,4110,879,30-SEP-18,B,0,30-SEP-18,5,"OPILIO TANNER CRAB",M,234,5,.55,208,22.84,13-JUL-20,15-JUL-20
2018,'22877003835000000074','22877003835000004130',524,1,NON PELAGIC,1,NO PROBLEM,15.63,A276,230,N,349.8,36,36,58.97167,-170.12833,59.23667,-170.50833,ATL,22877,3835,4130,888,04-OCT-18,B,0,04-OCT-18,5,"OPILIO TANNER CRAB",M,315,6,.63,297,31.14,13-JUL-20,15-JUL-20
2018,'22353004635000000037','22353004635000002074',513,1,NON PELAGIC,1,NO PROBLEM,6.74,A486,123,N,184.8,44,44,56.94833,-168.46833,57.04833,-168.25167,ATL,22353,4635,2074,72,14-FEB-18,B,0,14-FEB-18,5,"OPILIO TANNER CRAB",M,274,1,.78,21,16.55,13-JUL-20,15-JUL-20
2018,'22867004635000000062','22867004635000003400',514,1,NON PELAGIC,1,NO PROBLEM,9.61,A486,123,N,220.2,35,32,58.16167,-168.57,58.19667,-168.92833,ATL,22867,4635,3400,732,23-SEP-18,B,0,23-SEP-18,5,"OPILIO TANNER CRAB",M,158,2,.52,116,30.04,13-JUL-20,15-JUL-20
2018,'23062002110000000061','23062002110000003650',513,1,NON PELAGIC,1,NO PROBLEM,16.95,A077,158,N,240,36,36,57.66667,-168.03333,57.53333,-167.63333,ATL,23062,2110,3650,1001,16-NOV-18,B,0,16-NOV-18,5,"OPILIO TANNER CRAB",M,396,1,.01,122,1.22,13-JUL-20,15-JUL-20
2018,'23062002110000000061','23062002110000003652',513,1,NON PELAGIC,1,NO PROBLEM,27.22,A077,158,N,277.8,37,37,57.51667,-167.58333,57.66667,-168.03333,ATL,23062,2110,3652,1002,16-NOV-18,B,0,16-NOV-18,5,"OPILIO TANNER CRAB",M,373,4,.84,284,59.69,13-JUL-20,15-JUL-20
2018,'22611002110000000048','22611002110000002680',513,1,NON PELAGIC,1,NO PROBLEM,12.35,A077,158,N,205.2,38,38,57,-166.85,57,-166.88333,ATL,22611,2110,2680,517,19-JUN-18,B,0,19-JUN-18,5,"OPILIO TANNER CRAB",M,366,2,.8,66,26.28,13-JUL-20,15-JUL-20
2018,'22867004635000000061','22867004635000003340',524,1,NON PELAGIC,1,NO PROBLEM,8.99,A486,123,N,180,39,36,58.095,-170.42333,58.095,-170.76667,ATL,22867,4635,3340,702,13-SEP-18,B,0,13-SEP-18,5,"OPILIO TANNER CRAB",M,177,4,1.2,199,59.76,13-JUL-20,15-JUL-20
2018,'22867004635000000062','22867004635000003408',514,1,NON PELAGIC,1,NO PROBLEM,5.83,A486,123,N,240,35,32,58.06,-169.17,58.065,-169.56833,ATL,22867,4635,3408,736,24-SEP-18,B,0,24-SEP-18,5,"OPILIO TANNER CRAB",M,174,9,2.48,293,80.83,13-JUL-20,15-JUL-20
2018,'22867004635000000062','22867004635000003422',524,1,NON PELAGIC,1,NO PROBLEM,26.2,A486,123,N,220.2,43,40,58.41333,-170.84833,58.20167,-170.82167,ATL,22867,4635,3422,743,25-SEP-18,B,0,25-SEP-18,5,"OPILIO TANNER CRAB",,351,1,.14,75,10.45,13-JUL-20,15-JUL-20
2018,'22867004635000000062','22867004635000003426',524,1,NON PELAGIC,1,NO PROBLEM,24.03,A486,123,N,240,42,39,58.42167,-170.87333,58.20667,-170.84667,ATL,22867,4635,3426,745,25-SEP-18,B,0,25-SEP-18,5,"OPILIO TANNER CRAB",M,340,8,1.4,707,122.38,13-JUL-20,15-JUL-20
2018,'22877003835000000073','22877003835000004030',514,1,NON PELAGIC,1,NO PROBLEM,39.75,A276,230,N,265.2,35,35,58.5,-169.45333,58.65833,-169.79667,ATL,22877,3835,4030,845,21-SEP-18,B,0,21-SEP-18,5,"OPILIO TANNER CRAB",M,459,1,.11,87,9.52,13-JUL-20,15-JUL-20
2018,'23115033989000000022','23115033989000002028',524,8,LONGLINER,1,NO PROBLEM,28.65,77788,191,N,1453.8,48,,60.91667,-175.005,60.91667,-174.74,ATL,23115,33989,2028,349,14-DEC-18,B,0,14-DEC-18,5,"OPILIO TANNER CRAB",M,11930,8,1.69,8,1.69,13-JUL-20,15-JUL-20
2018,'23115033989000000022','23115033989000002046',524,8,LONGLINER,5,OTHER PROBLEM,48.6,77788,191,N,1426.8,47,,61.08,-174.70333,61.095,-174.77333,ATL,23115,33989,2046,358,20-DEC-18,B,0,20-DEC-18,5,"OPILIO TANNER CRAB",M,23980,13,2.16,13,2.16,13-JUL-20,15-JUL-20
2018,'22867004635000000063','22867004635000003442',524,1,NON PELAGIC,1,NO PROBLEM,26.31,A486,123,N,205.2,44,41,58.44,-170.98667,58.26333,-170.98,ATL,22867,4635,3442,753,30-SEP-18,B,0,30-SEP-18,5,"OPILIO TANNER CRAB",M,352,1,.1,75,7.46,13-JUL-20,15-JUL-20
2018,'22867004635000000061','22867004635000003368',524,1,NON PELAGIC,5,OTHER PROBLEM,37.59,A486,123,N,135,39,36,58.33333,-170.19,58.39,-170.41333,ATL,22867,4635,3368,716,16-SEP-18,B,0,16-SEP-18,5,"OPILIO TANNER CRAB",M,440,6,.62,513,53.03,13-JUL-20,15-JUL-20
2018,'22867004635000000062','22867004635000003378',514,1,NON PELAGIC,1,NO PROBLEM,24.43,A486,123,N,210,36,33,58.34833,-169.43667,58.16,-169.55,ATL,22867,4635,3378,721,20-SEP-18,B,0,20-SEP-18,5,"OPILIO TANNER CRAB",M,361,2,.54,135,36.55,13-JUL-20,15-JUL-20
2018,'22949003694000000058','22949003694000003676',513,1,NON PELAGIC,1,NO PROBLEM,18.38,A103,186,N,300,38,38,56.88667,-165.88,56.86333,-165.31667,ATL,22949,3694,3676,916,02-OCT-18,B,0,02-OCT-18,5,"OPILIO TANNER CRAB",F,225,1,.02,82,1.63,13-JUL-20,15-JUL-20
2018,'23011002733000000051','23011002733000005710',524,1,NON PELAGIC,1,NO PROBLEM,45.66,A050,295,N,247.8,32,32,59.35833,-170.18167,59.61833,-170.06667,ATL,23011,2733,5710,753,10-OCT-18,B,0,10-OCT-18,5,"OPILIO TANNER CRAB",M,740,3,.26,185,16.03,13-JUL-20,15-JUL-20
2018,'22940004093000000035','22940004093000001480',514,1,NON PELAGIC,1,NO PROBLEM,11.7,A264,227,N,313.2,36,36,58.375,-169.44833,58.50333,-169.93,ATL,22940,4093,1480,720,24-SEP-18,B,0,24-SEP-18,5,"OPILIO TANNER CRAB",M,251,13,2.17,606,101.1,13-JUL-20,15-JUL-20
2018,'22940004093000000035','22940004093000001482',514,1,NON PELAGIC,1,NO PROBLEM,5.44,A264,227,N,298.2,36,36,58.50667,-169.945,58.27,-169.69167,ATL,22940,4093,1482,721,24-SEP-18,B,0,24-SEP-18,5,"OPILIO TANNER CRAB",F,156,1,.08,34,2.73,13-JUL-20,15-JUL-20
2018,'22940004093000000035','22940004093000001518',524,1,NON PELAGIC,1,NO PROBLEM,36.43,A264,227,N,496.8,39,39,58.74,-170.58667,58.94667,-170.58667,ATL,22940,4093,1518,5007,27-SEP-18,B,0,27-SEP-18,5,"OPILIO TANNER CRAB",F,333,1,.04,109,4.37,13-JUL-20,15-JUL-20
2018,'22473001996000000019','22473001996000001612',513,1,NON PELAGIC,1,NO PROBLEM,11.89,A078,296,N,255,39,39,57.045,-167.245,57.11,-167.675,ATL,22473,1996,1612,134,03-MAR-18,B,0,03-MAR-18,5,"OPILIO TANNER CRAB",M,377,1,.11,31,3.45,13-JUL-20,15-JUL-20
2018,'22437003245000000001','22437003245000000032',513,1,NON PELAGIC,1,NO PROBLEM,9.85,A045,270,N,120,40,40,56.63167,-165.93833,56.73667,-166.035,ATL,22437,3245,32,16,24-JAN-18,B,0,24-JAN-18,5,"OPILIO TANNER CRAB",M,193,1,.16,51,8.17,13-JUL-20,15-JUL-20
2018,'22922001996000000005','22922001996000000494',514,1,NON PELAGIC,1,NO PROBLEM,32.05,A078,296,N,258,37,37,58.60333,-169.92,58.36167,-169.75167,ATL,22922,1996,494,635,30-OCT-18,B,0,30-OCT-18,5,"OPILIO TANNER CRAB",M,405,1,.26,79,20.45,13-JUL-20,15-JUL-20
2018,'22958003672000000024','22958003672000002154',521,8,LONGLINER,1,NO PROBLEM,13.54,A100,135,N,1111.8,62,,59.22667,-174.18333,59.22667,-173.89833,ATL,22958,3672,2154,438,29-OCT-18,B,0,29-OCT-18,5,"OPILIO TANNER CRAB",M,4851,1,.38,3,1.68,13-JUL-20,15-JUL-20
2018,'23084003336000000023','23084003336000002272',521,8,LONGLINER,1,NO PROBLEM,7.97,A237,155,N,1003.8,46,,57.025,-170.685,57.025,-170.685,ATL,23084,3336,2272,558,04-NOV-18,B,,04-NOV-18,5,"OPILIO TANNER CRAB",M,5832,1,.33,1,.33,13-JUL-20,15-JUL-20
2018,'23084003336000000023','23084003336000002278',521,8,LONGLINER,1,NO PROBLEM,6.5,A237,155,N,855,59,,56.89167,-171.16,56.89167,-171.16,ATL,23084,3336,2278,561,05-NOV-18,B,,05-NOV-18,5,"OPILIO TANNER CRAB",M,5832,3,.98,3,.98,13-JUL-20,15-JUL-20
2018,'23053000372000000005','23053000372000000156',524,8,LONGLINER,1,NO PROBLEM,19,A023,162,N,1258.8,67,,61.21,-176.85667,61.21,-177.41833,ATL,23053,372,156,376,31-OCT-18,B,0,31-OCT-18,5,"OPILIO TANNER CRAB",M,10424,1,.2,1,.2,13-JUL-20,15-JUL-20
2018,'22377003673000000017','22377003673000000996',524,8,LONGLINER,1,NO PROBLEM,23.08,A107,135,N,1714.2,46,,58.30833,-171.24167,58.30833,-170.755,ATL,22377,3673,996,2,09-JAN-18,B,0,09-JAN-18,5,"OPILIO TANNER CRAB",M,8604,2,.32,6,1.37,13-JUL-20,15-JUL-20
2018,'22940004093000000035','22940004093000001488',524,1,NON PELAGIC,1,NO PROBLEM,47.69,A264,227,N,292.8,38,38,58.28,-169.99667,58.13333,-170.39,ATL,22940,4093,1488,724,24-SEP-18,B,0,24-SEP-18,5,"OPILIO TANNER CRAB",F,387,1,.04,123,4.93,13-JUL-20,15-JUL-20
2018,'22940004093000000035','22940004093000001496',524,1,NON PELAGIC,1,NO PROBLEM,38.26,A264,227,N,186,39,39,58.71167,-170.57667,58.88,-170.65833,ATL,22940,4093,1496,728,25-SEP-18,B,0,25-SEP-18,5,"OPILIO TANNER CRAB",M,633,22,2,1330,120.87,13-JUL-20,15-JUL-20
2018,'22940004093000000035','22940004093000001508',524,1,NON PELAGIC,1,NO PROBLEM,25.2,A264,227,N,220.8,39,39,59.01,-170.655,58.79167,-170.57,ATL,22940,4093,1508,733,26-SEP-18,B,0,26-SEP-18,5,"OPILIO TANNER CRAB",M,434,31,2.72,1872,161.48,13-JUL-20,15-JUL-20
2018,'22426002800000000072','22426002800000002886',509,1,NON PELAGIC,1,NO PROBLEM,42.03,A066,185,N,150,33,33,57.23,-164,57.22333,-163.75,ATL,22426,2800,2886,257,10-APR-18,B,0,10-APR-18,5,"OPILIO TANNER CRAB",M,657,1,.18,64,11.52,13-JUL-20,15-JUL-20
2018,'22377003673000000017','22377003673000001010',521,8,LONGLINER,1,NO PROBLEM,22.36,A107,135,N,1555.8,46,,58.29833,-170.78833,58.29833,-171.25833,ATL,22377,3673,1010,9,12-JAN-18,B,0,12-JAN-18,5,"OPILIO TANNER CRAB",M,7887,1,.11,3,.72,13-JUL-20,15-JUL-20
2018,'22327034017000000031','22327034017000001928',521,1,NON PELAGIC,1,NO PROBLEM,19.71,77812,194,N,250.2,48,48,57.1,-170.825,57.29333,-171.13,ATL,22327,34017,1928,59,13-FEB-18,B,0,13-FEB-18,5,"OPILIO TANNER CRAB",M,353,6,1.26,335,70.4,13-JUL-20,15-JUL-20
2018,'22327034017000000031','22327034017000001930',521,1,NON PELAGIC,1,NO PROBLEM,22.4,77812,194,N,259.8,48,48,57.3,-171.12667,57.295,-171.13333,ATL,22327,34017,1930,60,13-FEB-18,B,0,13-FEB-18,5,"OPILIO TANNER CRAB",F,226,4,.4,397,39.66,13-JUL-20,15-JUL-20
2018,'22833002123000000080','22833002123000002728',524,1,NON PELAGIC,1,NO PROBLEM,14.6,A118,124,N,298.8,36,36,58.57333,-170.00167,58.57833,-170.50667,ATL,22833,2123,2728,608,04-SEP-18,B,0,04-SEP-18,5,"OPILIO TANNER CRAB",M,403,9,1.21,326,43.82,13-JUL-20,15-JUL-20
2018,'22833002123000000080','22833002123000002744',524,1,NON PELAGIC,1,NO PROBLEM,23.87,A118,124,N,235.2,39,39,58.55667,-170.56333,58.63167,-170.235,ATL,22833,2123,2744,616,07-SEP-18,B,0,07-SEP-18,5,"OPILIO TANNER CRAB",M,367,3,.24,195,15.58,13-JUL-20,15-JUL-20
2018,'22833002123000000080','22833002123000002752',524,1,NON PELAGIC,1,NO PROBLEM,8.9,A118,124,N,375,37,37,58.37167,-170.05667,58.68333,-170.04667,ATL,22833,2123,2752,620,09-SEP-18,B,0,09-SEP-18,5,"OPILIO TANNER CRAB",F,310,1,.02,29,.57,13-JUL-20,15-JUL-20
2018,'22833002123000000081','22833002123000002760',524,1,NON PELAGIC,1,NO PROBLEM,6.51,A118,124,N,318,37,37,58.03167,-170.02,58.34833,-170.06167,ATL,22833,2123,2760,624,13-SEP-18,B,0,13-SEP-18,5,"OPILIO TANNER CRAB",M,275,6,.86,149,21.32,13-JUL-20,15-JUL-20
2018,'22833002123000000081','22833002123000002772',524,1,NON PELAGIC,1,NO PROBLEM,10.28,A118,124,N,349.2,37,37,59.14667,-170.55167,58.87333,-170.355,ATL,22833,2123,2772,630,15-SEP-18,B,0,15-SEP-18,5,"OPILIO TANNER CRAB",M,324,8,.96,253,30.39,13-JUL-20,15-JUL-20
2018,'22404004578000000020','22404004578000001418',524,8,LONGLINER,1,NO PROBLEM,13.9,A617,136,N,1516.8,83,,60.87,-178.17333,61.11667,-177.94,ATL,22404,4578,1418,89,02-MAR-18,B,0,02-MAR-18,5,"OPILIO TANNER CRAB",M,5276,2,1.45,2,1.45,13-JUL-20,15-JUL-20
2018,'22404004578000000024','22404004578000001482',521,8,LONGLINER,1,NO PROBLEM,18.11,A617,136,N,931.2,87,,59.79167,-178.64333,59.97167,-178.485,ATL,22404,4578,1482,121,25-MAR-18,B,0,25-MAR-18,5,"OPILIO TANNER CRAB",M,5288,2,1.6,7,3.99,13-JUL-20,15-JUL-20
2018,'23087002833000000022','23087002833000001954',521,8,LONGLINER,1,NO PROBLEM,10.16,A222,174,N,1185,59,,59.30667,-173.68667,59.30667,-173.68667,ATL,23087,2833,1954,381,25-NOV-18,B,0,25-NOV-18,5,"OPILIO TANNER CRAB",M,7821,3,1.47,3,1.47,13-JUL-20,15-JUL-20
2018,'22339003672000000014','22339003672000001340',513,8,LONGLINER,1,NO PROBLEM,24.22,A100,135,N,1462.8,50,,56.76333,-167.165,56.65833,-167.19,ATL,22339,3672,1340,32,21-JAN-18,B,,21-JAN-18,5,"OPILIO TANNER CRAB",M,3318,1,.29,1,.29,13-JUL-20,15-JUL-20
2018,'22404004578000000020','22404004578000001388',524,8,LONGLINER,1,NO PROBLEM,21.43,A617,136,N,1050,88,,60.61667,-178.175,60.61667,-178.16667,ATL,22404,4578,1388,74,22-FEB-18,B,0,22-FEB-18,5,"OPILIO TANNER CRAB",M,7920,1,.66,3,1.77,13-JUL-20,15-JUL-20
2018,'22764003794000000021','22764003794000002134',521,2,PELAGIC,1,NO PROBLEM,138.57,A115,376,N,270,57,40,59.11833,-173.40167,59.1,-173.50167,ATL,22764,3794,2134,290,20-JUL-18,B,0,20-JUL-18,5,"OPILIO TANNER CRAB",F,36379,1,.05,4,.19,13-JUL-20,15-JUL-20
2018,'22927003673000000003','22927003673000000290',524,8,LONGLINER,1,NO PROBLEM,9.66,A107,135,N,1215,28,,60.78333,-170.78,60.78333,-170.48167,ATL,22927,3673,290,226,05-SEP-18,B,,05-SEP-18,5,"OPILIO TANNER CRAB",M,3570,1,.08,1,.08,13-JUL-20,15-JUL-20
2018,'22987000278000000020','22987000278000001754',524,6,POT OR TRAP,1,NO PROBLEM,15.72,A432,165,N,1725,30,,60.45139,-172.03028,60.45139,-172.03028,ATL,22987,278,1754,239,15-SEP-18,T,0,15-SEP-18,5,"OPILIO TANNER CRAB",F,12,5,.27,20,1.1,13-JUL-20,15-JUL-20
2018,'23034034615000000015','23034034615000000408',513,8,LONGLINER,1,NO PROBLEM,7.13,78412,140,N,735,42,,56.76333,-165.925,56.62,-165.925,ATL,23034,34615,408,204,19-OCT-18,B,,19-OCT-18,5,"OPILIO TANNER CRAB",M,5744,1,.3,1,.3,13-JUL-20,15-JUL-20
2018,'23034034615000000015','23034034615000000420',513,8,LONGLINER,1,NO PROBLEM,13.37,78412,140,N,1066.2,42,,56.79667,-166.145,56.645,-166.145,ATL,23034,34615,420,210,20-OCT-18,B,,20-OCT-18,5,"OPILIO TANNER CRAB",M,5728,2,.6,2,.6,13-JUL-20,15-JUL-20
2018,'23036003673000000005','23036003673000000336',524,8,LONGLINER,1,NO PROBLEM,17.77,A107,135,N,1312.2,28,,60.94667,-170.96667,60.94667,-170.47556,ATL,23036,3673,336,249,21-SEP-18,B,0,21-SEP-18,5,"OPILIO TANNER CRAB",U,7887,3,.03,3,.03,13-JUL-20,15-JUL-20
2018,'23034034615000000015','23034034615000000442',513,8,LONGLINER,1,NO PROBLEM,7.45,78412,140,N,703.2,43,,56.93333,-167.285,56.79833,-167.36833,ATL,23034,34615,442,221,24-OCT-18,B,0,24-OCT-18,5,"OPILIO TANNER CRAB",M,4410,1,.56,1,.56,13-JUL-20,15-JUL-20
2018,'23121004377000000070','23121004377000005538',524,8,LONGLINER,1,NO PROBLEM,17.66,A642,135,N,1090.2,41,,62.575,-175.02167,62.40667,-175.125,ATL,23121,4377,5538,614,17-DEC-18,B,,17-DEC-18,5,"OPILIO TANNER CRAB",M,5772,2,.2,2,.2,13-JUL-20,15-JUL-20
2018,'23121004377000000070','23121004377000005548',524,8,LONGLINER,1,NO PROBLEM,16.82,A642,135,N,1000.2,40,,62.50833,-174.86833,62.40667,-175.2,ATL,23121,4377,5548,619,19-DEC-18,B,0,19-DEC-18,5,"OPILIO TANNER CRAB",M,6000,1,.08,3,.3,13-JUL-20,15-JUL-20
2018,'23121004377000000070','23121004377000005564',524,8,LONGLINER,1,NO PROBLEM,14,A642,135,N,930,40,,62.52333,-174.82333,62.42833,-175.16167,ATL,23121,4377,5564,627,22-DEC-18,B,0,22-DEC-18,5,"OPILIO TANNER CRAB",M,5910,4,.28,4,.28,13-JUL-20,15-JUL-20
